i	j	q	a
0	4763	91	0
0	4764	109	1
0	4765	113	1
0	4766	113	1
0	4767	113	1
0	4768	113	1
0	4769	113	1
0	4770	112	1
0	4771	112	1
0	4772	107	1
0	4773	91	0
0	4774	92	0
0	4775	102	0
0	4776	112	1
0	4777	108	0
0	4778	113	1
0	4779	91	0
0	4780	113	1
0	4781	87	1
0	4782	87	1
0	4783	111	1
0	4784	112	1
0	4785	112	0
0	4786	113	1
0	4787	104	1
0	4788	113	1
0	4789	91	0
0	4790	104	0
0	4791	113	1
0	4792	112	0
0	4793	110	0
0	4794	112	0
0	4795	113	1
0	4796	110	1
0	4797	107	1
0	4798	106	0
0	4799	104	0
0	4800	108	0
0	4801	108	0
0	4802	110	1
0	4803	89	0
0	4804	110	1
0	4805	54	0
0	4806	111	0
0	4807	112	1
0	4808	106	0
0	4809	111	1
0	4810	110	0
0	4811	103	1
0	4812	89	0
0	4813	114	0
0	4814	106	0
0	4815	105	1
0	4816	111	1
0	4817	112	1
0	4818	104	0
0	4819	107	1
0	4820	107	1
0	4821	112	1
0	4822	112	1
0	4823	97	1
0	4824	106	0
0	4825	113	1
0	4826	36	1
0	4827	110	1
0	4828	107	0
0	4829	113	1
0	4830	113	1
0	4831	106	0
0	4832	111	0
0	4833	112	0
0	4834	77	0
0	4835	113	1
0	4836	112	1
0	4837	89	0
0	4838	112	1
0	4839	113	1
0	4840	106	0
0	4841	100	1
0	4842	112	1
0	4843	113	1
0	4844	90	1
0	4845	91	1
0	4846	110	1
0	4847	90	0
0	4848	112	1
0	4849	108	0
0	4850	112	1
0	4851	110	0
0	4852	104	1
0	4853	111	1
0	4854	112	1
0	4855	91	0
0	4856	104	1
0	4857	90	1
0	4858	87	0
0	4859	113	1
0	4860	107	1
0	4861	111	1
0	4862	93	0
0	4863	111	1
0	4864	65	1
0	4865	108	0
0	4866	106	0
0	4867	112	1
0	4868	112	0
0	4869	108	0
0	4870	112	1
0	4871	106	1
0	4872	111	1
0	4873	112	1
0	4874	108	0
0	4875	93	0
0	4876	113	1
0	4877	113	0
0	4878	110	1
0	4879	112	0
0	4880	100	0
0	4881	106	0
0	4882	93	0
0	4883	83	1
0	4884	110	1
0	4885	104	1
0	4886	109	1
0	4887	57	0
0	4888	113	0
0	4889	112	1
0	4890	102	0
0	4891	87	1
0	4892	108	0
0	4893	113	1
0	4894	93	0
0	4895	113	1
0	4896	112	0
0	4897	93	0
0	4898	111	1
0	4899	91	0
0	4900	113	1
0	4901	109	1
0	4902	111	0
0	4903	113	1
0	4904	112	0
0	4905	91	0
0	4906	113	1
0	4907	113	0
0	4908	113	1
0	4909	113	0
0	4910	112	1
0	4911	53	0
0	4912	105	0
0	4913	111	0
0	4914	75	1
0	4915	113	0
0	4916	113	1
0	4917	89	0
0	4918	113	1
0	4919	113	1
0	4920	93	0
0	4921	113	1
0	4922	114	0
0	4923	112	0
0	4924	108	0
0	4925	110	1
0	4926	113	1
0	4927	112	1
0	4928	66	0
0	4929	113	1
0	4930	113	1
0	4931	107	0
0	4932	113	1
0	4933	112	0
0	4934	112	0
0	4935	113	1
0	4936	91	0
0	4937	112	1
0	4938	112	0
0	4939	113	1
0	4940	113	1
0	4941	113	1
0	4942	108	0
0	4943	106	0
0	4944	113	1
0	4945	63	1
0	4946	113	1
0	4947	110	0
0	4948	56	0
0	4949	113	1
0	4950	113	1
0	4951	113	1
0	4952	112	0
0	4953	113	1
0	4954	83	0
0	4955	113	1
0	4956	113	1
0	4957	113	1
0	4958	112	0
0	4959	110	1
0	4960	108	0
0	4961	93	0
0	4962	91	0
0	4963	89	0
0	4964	49	0
0	4965	112	0
0	4966	93	0
0	4967	113	1
0	4968	66	0
0	4969	112	0
0	4970	66	0
0	4971	111	1
0	4972	113	1
0	4973	113	1
0	4974	113	1
0	4975	113	1
0	4976	108	0
0	4977	113	1
0	4978	109	1
0	4979	110	1
0	4980	113	0
0	4981	106	1
0	4982	110	0
0	4983	108	0
0	4984	104	0
0	4985	106	0
0	4986	108	0
0	4987	113	0
0	4988	113	1
0	4989	93	0
0	4990	104	1
0	4991	112	1
0	4992	113	1
0	4993	112	1
0	4994	113	1
0	4995	113	1
0	4996	93	0
0	4997	106	0
0	4998	91	0
0	4999	112	1
0	5000	86	1
0	5001	111	1
0	5002	110	0
0	5003	114	1
0	5004	113	1
0	5005	111	0
0	5006	106	0
0	5007	113	1
0	5008	108	0
0	5009	110	1
0	5010	111	1
0	5011	81	1
0	5012	114	0
0	5013	108	0
0	5014	88	0
0	5015	113	0
0	5016	105	1
0	5017	113	1
0	5018	112	0
0	5019	110	1
0	5020	114	0
0	5021	112	1
0	5022	104	0
0	5023	108	0
0	5024	113	1
0	5025	93	0
0	5026	108	1
0	5027	108	1
0	5028	113	1
0	5029	112	1
0	5030	113	1
0	5031	112	0
0	5032	112	1
0	5033	91	0
0	5034	113	1
0	5035	110	1
0	5036	113	0
0	5037	91	0
0	5038	114	0
0	5039	83	1
0	5040	113	1
0	5041	113	1
0	5042	93	0
0	5043	113	0
0	5044	66	1
0	5045	113	1
0	5046	113	1
0	5047	108	0
0	5048	113	1
0	5049	113	1
0	5050	113	1
0	5051	113	1
0	5052	110	1
0	5053	113	1
0	5054	92	0
0	5055	91	1
0	5056	113	1
0	5057	112	0
0	5058	113	0
0	5059	113	1
0	5060	114	1
0	5061	106	1
0	5062	113	1
0	5063	104	0
0	5064	113	1
0	5065	111	1
0	5066	109	1
0	5067	93	0
0	5068	113	1
0	5069	113	1
0	5070	112	0
0	5071	113	1
0	5072	57	0
0	5073	106	0
0	5074	108	0
0	5075	113	1
0	5076	106	1
0	5077	108	0
0	5078	89	1
0	5079	111	1
0	5080	81	1
0	5081	113	1
0	5082	113	1
0	5083	113	1
0	5084	93	0
0	5085	113	1
0	5086	108	0
0	5087	111	1
0	5088	91	0
0	5089	92	0
0	5090	110	1
0	5091	113	1
0	5092	111	1
0	5093	56	0
0	5094	113	1
0	5095	113	1
0	5096	113	1
0	5097	113	1
0	5098	107	1
0	5099	112	1
0	5100	113	1
0	5101	108	0
0	5102	65	0
0	5103	108	0
0	5104	112	1
0	5105	113	0
0	5106	91	0
0	5107	85	0
0	5108	105	1
0	5109	113	1
0	5110	112	0
0	5111	113	1
0	5112	110	1
0	5113	93	0
0	5114	113	1
0	5115	113	1
0	5116	49	0
0	5117	50	0
0	5118	100	1
0	5119	89	0
0	5120	112	1
0	5121	86	1
0	5122	96	1
0	5123	113	1
0	5124	56	1
0	5125	108	0
0	5126	110	1
0	5127	112	0
0	5128	113	0
0	5129	53	0
0	5130	108	0
0	5131	110	1
0	5132	55	0
0	5133	92	0
0	5134	105	0
0	5135	111	1
0	5136	87	0
0	5137	110	1
0	5138	87	0
0	5139	109	1
0	5140	113	1
0	5141	86	1
0	5142	89	0
0	5143	111	1
0	5144	89	1
0	5145	110	1
0	5146	86	0
0	5147	105	1
0	5148	98	0
0	5149	63	1
0	5150	109	0
0	5151	104	1
0	5152	55	0
0	5153	113	1
0	5154	110	0
0	5155	111	0
0	5156	113	1
0	5157	93	0
0	5158	113	1
0	5159	90	0
0	5160	93	0
0	5161	91	0
0	5162	57	0
0	5163	111	1
0	5164	94	1
0	5165	111	1
0	5166	104	0
0	5167	108	0
0	5168	112	0
0	5169	113	1
0	5170	93	0
0	5171	108	1
0	5172	106	0
0	5173	86	1
0	5174	113	1
0	5175	88	1
0	5176	90	0
0	5177	106	0
0	5178	113	1
0	5179	111	1
0	5180	113	1
0	5181	111	1
0	5182	108	1
0	5183	113	1
0	5184	89	1
0	5185	105	1
0	5186	111	1
0	5187	113	1
0	5188	93	0
0	5189	113	1
0	5190	53	1
0	5191	111	0
0	5192	113	1
0	5193	93	0
0	5194	93	0
0	5195	114	1
0	5196	105	0
0	5197	113	1
0	5198	113	0
0	5199	113	1
0	5200	106	0
0	5201	109	1
0	5202	91	0
0	5203	106	0
0	5204	89	1
0	5205	113	1
0	5206	112	1
0	5207	114	0
0	5208	101	1
0	5209	89	0
0	5210	112	0
0	5211	112	1
0	5212	113	1
0	5213	113	1
0	5214	112	0
0	5215	112	1
0	5216	113	1
0	5217	100	1
0	5218	113	1
0	5219	112	1
0	5220	109	1
0	5221	111	1
0	5222	113	0
0	5223	110	0
0	5224	111	1
0	5225	93	0
0	5226	79	1
0	5227	113	0
0	5228	113	0
0	5229	112	1
0	5230	93	0
0	5231	91	0
0	5232	112	1
0	5233	113	1
0	5234	113	1
0	5235	112	1
0	5236	108	1
0	5237	42	0
0	5238	113	1
0	5239	113	1
0	5240	112	1
0	5241	104	1
0	5242	85	0
0	5243	93	0
0	5244	112	1
0	5245	113	1
0	5246	78	1
0	5247	110	0
0	5248	113	1
0	5249	112	1
0	5250	112	1
0	5251	113	1
0	5252	112	0
0	5253	85	0
0	5254	89	1
0	5255	113	1
0	5256	114	1
0	5257	112	1
0	5258	108	0
0	5259	113	1
0	5260	113	1
0	5261	113	1
0	5262	106	1
0	5263	110	0
0	5264	112	1
0	5265	112	1
0	5266	113	1
0	5267	108	0
0	5268	113	0
0	5269	108	0
0	5270	106	0
0	5271	106	0
0	5272	113	1
0	5273	93	0
0	5274	106	0
0	5275	113	1
0	5276	108	0
0	5277	91	0
0	5278	113	1
0	5279	113	1
0	5280	113	1
0	5281	112	0
0	5282	114	1
0	5283	102	1
0	5284	110	0
0	5285	113	1
0	5286	113	0
0	5287	111	1
0	5288	110	0
0	5289	110	0
0	5290	111	1
0	5291	110	1
0	5292	113	1
0	5293	113	1
0	5294	112	1
0	5295	111	1
0	5296	111	0
0	5297	112	0
0	5298	113	1
0	5299	88	1
0	5300	113	1
0	5301	112	1
0	5302	93	0
0	5303	111	0
0	5304	93	0
0	5305	108	0
0	5306	88	1
0	5307	113	1
0	5308	93	0
0	5309	104	0
0	5310	106	0
0	5311	112	0
0	5312	113	0
0	5313	113	1
0	5314	111	0
0	5315	109	1
0	5316	113	0
0	5317	111	1
0	5318	93	0
0	5319	113	1
0	5320	112	1
0	5321	113	1
0	5322	113	1
0	5323	111	0
0	5324	93	0
0	5325	111	1
0	5326	113	1
0	5327	113	0
0	5328	112	0
0	5329	113	1
0	5330	113	1
0	5331	105	1
0	5332	112	0
0	5333	86	1
0	5334	113	0
0	5335	113	1
0	5336	114	0
0	5337	113	1
0	5338	113	1
0	5339	113	1
0	5340	113	1
0	5341	112	0
0	5342	112	0
0	5343	57	0
0	5344	113	1
0	5345	112	1
0	5346	93	0
0	5347	113	1
0	5348	110	0
0	5349	110	0
0	5350	89	1
0	5351	113	1
0	5352	114	0
0	5353	93	0
0	5354	91	0
0	5355	114	0
0	5356	111	0
0	5357	98	1
0	5358	113	1
0	5359	98	1
0	5360	108	0
0	5361	113	0
0	5362	112	1
0	5363	108	0
0	5364	110	0
0	5365	113	1
0	5366	114	1
0	5367	108	0
0	5368	113	1
0	5369	37	0
0	5370	93	0
0	5371	113	1
0	5372	114	1
0	5373	112	0
0	5374	91	0
0	5375	113	1
0	5376	113	1
0	5377	113	0
0	5378	113	1
0	5379	111	1
0	5380	89	0
0	5381	112	1
0	5382	113	1
0	5383	53	1
0	5384	114	1
0	5385	113	1
0	5386	108	0
0	5387	113	1
0	5388	93	0
0	5389	108	0
0	5390	112	0
0	5391	89	0
0	5392	113	1
0	5393	112	1
0	5394	95	1
0	5395	106	0
0	5396	113	1
0	5397	113	1
0	5398	91	0
0	5399	92	0
0	5400	113	1
0	5401	102	0
0	5402	83	1
0	5403	104	0
0	5404	114	1
0	5405	112	0
0	5406	113	1
0	5407	112	1
0	5408	112	1
0	5409	107	0
0	5410	112	1
0	5411	113	1
0	5412	108	0
0	5413	100	1
0	5414	112	1
0	5415	57	0
0	5416	111	1
0	5417	111	1
0	5418	108	0
0	5419	112	1
0	5420	91	0
0	5421	108	0
0	5422	107	1
0	5423	100	0
0	5424	107	1
0	5425	111	1
0	5426	114	0
0	5427	109	1
0	5428	91	0
0	5429	106	0
0	5430	113	0
0	5431	111	1
0	5432	106	1
0	5433	113	1
0	5434	113	1
0	5435	111	0
0	5436	91	0
0	5437	112	0
0	5438	108	1
0	5439	113	0
0	5440	108	0
0	5441	93	0
0	5442	93	0
0	5443	113	0
0	5444	114	1
0	5445	100	0
0	5446	93	0
0	5447	113	1
0	5448	92	0
0	5449	107	0
0	5450	91	0
0	5451	114	0
0	5452	110	1
0	5453	83	1
0	5454	86	1
0	5455	106	0
0	5456	89	0
0	5457	106	0
0	5458	113	1
0	5459	106	0
0	5460	108	0
0	5461	112	1
0	5462	86	1
0	5463	106	0
0	5464	101	1
0	5465	108	1
0	5466	107	0
0	5467	91	0
0	5468	89	0
0	5469	81	0
0	5470	110	0
0	5471	113	0
0	5472	87	1
0	5473	106	1
0	5474	113	1
0	5475	91	0
0	5476	112	1
0	5477	111	0
0	5478	108	1
0	5479	108	0
0	5480	105	0
0	5481	89	1
0	5482	113	1
0	5483	89	0
0	5484	113	1
0	5485	87	0
0	5486	105	1
0	5487	110	0
0	5488	93	0
0	5489	89	1
0	5490	88	0
0	5491	37	0
0	5492	107	0
0	5493	106	0
0	5494	113	1
0	5495	113	1
0	5496	112	0
0	5497	113	1
0	5498	107	1
0	5499	113	0
0	5500	93	0
0	5501	111	0
0	5502	112	1
0	5503	111	1
0	5504	113	0
0	5505	91	0
0	5506	112	1
0	5507	108	0
0	5508	112	1
0	5509	106	0
0	5510	106	0
0	5511	99	1
0	5512	103	0
0	5513	113	1
0	5514	112	0
0	5515	56	0
0	5516	114	1
0	5517	112	1
0	5518	110	1
0	5519	112	1
0	5520	110	1
0	5521	112	0
0	5522	106	0
0	5523	112	1
0	5524	92	0
0	5525	85	1
0	5526	113	1
0	5527	106	0
0	5528	113	1
0	5529	107	0
0	5530	112	1
0	5531	91	1
0	5532	113	1
0	5533	110	1
0	5534	93	0
0	5535	83	0
0	5536	102	1
0	5537	113	1
0	5538	106	0
0	5539	112	1
0	5540	91	0
0	5541	111	0
0	5542	93	0
0	5543	113	1
0	5544	45	0
0	5545	93	0
0	5546	89	0
0	5547	112	0
0	5548	112	1
0	5549	113	1
0	5550	106	0
0	5551	113	1
0	5552	113	0
0	5553	93	0
0	5554	113	1
0	5555	108	1
0	5556	106	0
0	5557	113	1
0	5558	113	1
0	5559	110	0
0	5560	107	0
0	5561	112	1
0	5562	111	1
0	5563	89	0
0	5564	112	1
0	5565	112	0
0	5566	112	1
0	5567	113	0
0	5568	107	1
0	5569	89	0
0	5570	108	1
0	5571	113	1
0	5572	114	0
0	5573	112	1
0	5574	112	1
0	5575	113	1
0	5576	106	1
0	5577	113	0
0	5578	112	0
0	5579	92	0
0	5580	93	0
0	5581	90	1
0	5582	110	1
0	5583	112	0
0	5584	113	1
0	5585	111	1
0	5586	91	0
0	5587	113	0
0	5588	111	1
0	5589	113	1
0	5590	111	0
0	5591	93	0
0	5592	113	1
0	5593	83	1
0	5594	93	0
0	5595	110	0
0	5596	111	1
0	5597	112	0
0	5598	108	0
0	5599	111	0
0	5600	111	1
0	5601	114	1
0	5602	113	1
0	5603	112	1
0	5604	112	1
0	5605	112	1
0	5606	113	1
0	5607	113	1
0	5608	112	0
0	5609	113	1
0	5610	107	0
0	5611	113	1
0	5612	113	1
0	5613	111	0
0	5614	112	0
0	5615	112	0
0	5616	111	1
0	5617	87	1
0	5618	108	1
0	5619	113	0
0	5620	65	1
0	5621	113	0
0	5622	113	1
0	5623	85	0
0	5624	114	0
0	5625	113	0
0	5626	111	1
0	5627	113	1
0	5628	113	0
0	5629	85	1
0	5630	110	0
0	5631	111	1
0	5632	113	0
0	5633	105	0
0	5634	113	1
0	5635	89	0
0	5636	103	0
0	5637	112	1
0	5638	108	1
0	5639	108	1
0	5640	111	1
0	5641	106	1
0	5642	94	1
0	5643	114	1
0	5644	113	1
0	5645	88	1
0	5646	91	0
0	5647	113	1
0	5648	106	1
0	5649	93	0
0	5650	114	0
0	5651	88	1
0	5652	114	0
0	5653	112	1
0	5654	113	1
0	5655	68	0
0	5656	111	0
0	5657	112	1
0	5658	114	1
0	5659	113	0
0	5660	109	0
0	5661	83	0
0	5662	111	0
0	5663	113	1
0	5664	113	1
0	5665	105	0
0	5666	113	1
0	5667	93	0
0	5668	113	1
0	5669	100	1
0	5670	113	1
0	5671	112	1
0	5672	57	0
0	5673	89	0
0	5674	89	0
0	5675	88	1
0	5676	106	1
0	5677	91	0
0	5678	112	1
0	5679	112	0
0	5680	112	1
0	5681	113	1
0	5682	114	1
0	5683	113	1
0	5684	113	1
0	5685	113	1
0	5686	113	0
0	5687	112	0
0	5688	113	0
0	5689	108	1
0	5690	113	0
0	5691	112	0
0	5692	106	0
0	5693	108	0
0	5694	112	1
0	5695	113	1
0	5696	113	1
0	5697	89	0
0	5698	102	0
0	5699	111	1
0	5700	91	0
0	5701	113	1
0	5702	93	0
0	5703	112	0
0	5704	111	1
0	5705	113	1
0	5706	113	1
0	5707	113	1
0	5708	109	1
0	5709	113	1
0	5710	112	1
0	5711	113	1
0	5712	113	1
0	5713	108	0
0	5714	112	0
0	5715	113	0
0	5716	112	0
0	5717	113	1
0	5718	113	0
0	5719	113	1
0	5720	108	0
0	5721	106	0
0	5722	36	1
0	5723	113	1
0	5724	113	1
0	5725	104	0
0	5726	113	1
0	5727	113	1
0	5728	112	1
0	5729	93	0
0	5730	109	1
0	5731	111	1
0	5732	93	0
0	5733	93	0
0	5734	107	0
0	5735	109	1
0	5736	104	1
0	5737	108	0
0	5738	113	1
0	5739	112	1
0	5740	93	0
0	5741	66	0
0	5742	113	1
0	5743	112	1
0	5744	92	0
0	5745	111	0
0	5746	91	0
0	5747	104	0
0	5748	93	0
0	5749	112	1
0	5750	89	0
0	5751	113	1
0	5752	55	0
0	5753	110	0
0	5754	113	1
0	5755	88	1
0	5756	91	0
0	5757	113	1
0	5758	111	1
0	5759	82	1
0	5760	105	0
0	5761	113	1
0	5762	108	1
0	5763	113	1
0	5764	114	1
0	5765	96	0
0	5766	114	1
0	5767	110	1
0	5768	114	1
0	5769	112	1
0	5770	106	0
0	5771	111	0
0	5772	93	0
0	5773	91	0
0	5774	110	0
0	5775	112	1
0	5776	108	0
0	5777	107	1
0	5778	113	0
0	5779	113	1
0	5780	111	1
0	5781	87	1
0	5782	114	1
0	5783	90	0
0	5784	113	1
0	5785	113	1
0	5786	85	0
0	5787	114	0
0	5788	112	1
0	5789	57	0
0	5790	90	1
0	5791	102	0
0	5792	102	0
0	5793	112	1
0	5794	112	1
0	5795	107	1
0	5796	112	1
0	5797	109	1
0	5798	85	1
0	5799	92	1
0	5800	68	0
0	5801	112	1
0	5802	111	1
0	5803	89	0
0	5804	113	1
0	5805	112	1
0	5806	91	0
0	5807	106	0
0	5808	106	0
0	5809	112	0
0	5810	89	0
0	5811	100	1
0	5812	103	1
0	5813	108	0
0	5814	87	1
0	5815	113	0
0	5816	108	0
0	5817	83	1
0	5818	108	0
0	5819	111	1
0	5820	88	1
0	5821	106	1
0	5822	102	0
0	5823	113	1
0	5824	106	0
0	5825	111	1
0	5826	100	0
0	5827	79	0
0	5828	106	1
0	5829	88	1
0	5830	83	1
0	5831	57	0
0	5832	91	0
0	5833	111	0
0	5834	114	1
0	5835	110	1
0	5836	111	1
0	5837	114	1
0	5838	110	1
0	5839	111	0
0	5840	107	0
0	5841	113	1
0	5842	90	1
0	5843	93	0
0	5844	89	1
0	5845	108	1
0	5846	105	1
0	5847	92	0
0	5848	91	0
0	5849	113	1
0	5850	83	0
0	5851	113	1
0	5852	108	0
0	5853	113	1
0	5854	104	0
0	5855	100	1
0	5856	82	0
0	5857	93	0
0	5858	91	0
0	5859	113	0
0	5860	112	1
0	5861	113	1
0	5862	91	0
0	5863	112	0
0	5864	108	0
0	5865	113	1
0	5866	112	0
0	5867	93	0
0	5868	107	1
0	5869	107	1
0	5870	93	0
0	5871	111	1
0	5872	57	0
0	5873	98	0
0	5874	111	1
0	5875	113	1
0	5876	113	1
0	5877	112	1
0	5878	112	0
0	5879	57	0
0	5880	55	0
0	5881	113	1
0	5882	102	0
0	5883	43	0
0	5884	108	0
0	5885	113	1
0	5886	106	0
0	5887	105	1
0	5888	87	0
0	5889	106	0
0	5890	109	1
0	5891	104	0
0	5892	112	0
0	5893	113	0
0	5894	112	1
0	5895	107	1
0	5896	105	1
0	5897	93	0
0	5898	112	1
0	5899	112	1
0	5900	55	0
0	5901	56	0
0	5902	57	0
0	5903	113	0
0	5904	105	0
0	5905	113	1
0	5906	111	0
0	5907	109	0
0	5908	113	1
0	5909	114	0
0	5910	113	1
0	5911	112	1
0	5912	109	1
0	5913	110	0
0	5914	91	0
0	5915	114	0
0	5916	113	0
0	5917	108	0
0	5918	110	0
0	5919	110	0
0	5920	113	1
0	5921	113	0
0	5922	90	0
0	5923	113	1
0	5924	113	1
0	5925	111	1
0	5926	108	0
0	5927	104	1
0	5928	109	1
0	5929	110	0
0	5930	110	0
0	5931	108	0
0	5932	114	1
0	5933	113	1
0	5934	108	0
0	5935	113	1
0	5936	112	1
0	5937	108	0
0	5938	108	0
0	5939	112	0
0	5940	113	1
0	5941	89	0
0	5942	113	1
0	5943	111	1
0	5944	87	1
0	5945	111	0
0	5946	113	1
0	5947	114	1
0	5948	112	0
0	5949	113	1
0	5950	106	0
0	5951	113	1
0	5952	113	1
0	5953	111	1
0	5954	112	0
0	5955	113	1
0	5956	112	0
0	5957	113	1
0	5958	111	0
0	5959	113	1
0	5960	108	1
0	5961	113	1
0	5962	111	0
0	5963	114	0
0	5964	112	1
0	5965	110	0
0	5966	113	1
0	5967	113	1
0	5968	113	0
0	5969	93	0
0	5970	112	0
0	5971	110	0
0	5972	83	0
0	5973	93	0
0	5974	113	1
0	5975	113	1
0	5976	113	0
0	5977	112	0
0	5978	86	1
0	5979	108	1
0	5980	93	0
0	5981	107	1
0	5982	111	1
0	5983	113	1
0	5984	113	1
0	5985	108	0
0	5986	91	0
0	5987	113	1
0	5988	113	1
0	5989	113	1
0	5990	113	1
0	5991	105	0
0	5992	101	1
0	5993	114	1
0	5994	108	0
0	5995	78	1
0	5996	113	1
0	5997	113	1
0	5998	108	0
0	5999	94	1
0	6000	112	1
0	6001	112	1
0	6002	66	0
0	6003	113	1
0	6004	112	1
0	6005	113	0
0	6006	113	1
0	6007	113	1
0	6008	113	1
0	6009	114	0
0	6010	113	0
0	6011	87	0
0	6012	113	1
0	6013	106	0
0	6014	105	1
0	6015	112	0
0	6016	114	1
0	6017	85	1
0	6018	113	1
0	6019	96	0
0	6020	113	1
0	6021	83	1
0	6022	113	1
0	6023	93	0
0	6024	36	1
0	6025	111	1
0	6026	112	0
0	6027	112	1
0	6028	113	1
0	6029	113	1
0	6030	113	1
0	6031	112	1
0	6032	113	1
0	6033	93	0
0	6034	106	0
0	6035	104	0
0	6036	100	0
0	6037	113	0
0	6038	112	1
0	6039	113	1
0	6040	113	1
0	6041	113	1
0	6042	113	1
0	6043	90	1
0	6044	113	1
0	6045	55	0
0	6046	112	1
0	6047	114	0
0	6048	113	1
0	6049	112	0
0	6050	113	1
0	6051	113	1
0	6052	91	0
0	6053	113	1
0	6054	113	0
0	6055	114	1
0	6056	113	1
0	6057	106	0
0	6058	109	1
0	6059	112	0
0	6060	113	1
0	6061	90	1
0	6062	113	0
0	6063	113	1
0	6064	108	0
0	6065	106	0
0	6066	49	0
0	6067	114	0
0	6068	110	0
0	6069	91	0
0	6070	113	1
0	6071	106	0
0	6072	108	0
0	6073	113	1
0	6074	106	0
0	6075	110	0
0	6076	112	1
0	6077	111	0
0	6078	85	1
0	6079	113	1
0	6080	113	0
0	6081	104	1
0	6082	113	1
0	6083	112	0
0	6084	108	0
0	6085	110	0
0	6086	105	1
0	6087	112	1
0	6088	55	0
0	6089	110	0
0	6090	113	1
0	6091	113	1
0	6092	93	0
0	6093	114	1
0	6094	112	0
0	6095	113	1
0	6096	106	0
0	6097	109	1
0	6098	93	0
0	6099	85	0
0	6100	112	1
0	6101	106	1
0	6102	108	0
0	6103	113	1
0	6104	87	1
0	6105	113	1
0	6106	92	1
0	6107	113	1
0	6108	113	1
0	6109	114	1
0	6110	94	0
0	6111	110	1
0	6112	112	1
0	6113	98	0
0	6114	112	0
0	6115	113	1
0	6116	112	0
0	6117	108	0
0	6118	112	1
0	6119	113	1
0	6120	111	1
0	6121	83	1
0	6122	108	0
0	6123	88	1
0	6124	112	0
0	6125	106	1
0	6126	114	1
0	6127	110	1
0	6128	106	1
0	6129	113	0
0	6130	112	1
0	6131	83	1
0	6132	112	0
0	6133	107	0
0	6134	93	0
0	6135	112	1
0	6136	106	0
0	6137	106	0
0	6138	108	0
0	6139	113	1
0	6140	57	0
0	6141	113	1
0	6142	111	1
0	6143	112	1
0	6144	114	1
0	6145	113	0
0	6146	66	0
0	6147	112	1
0	6148	111	0
0	6149	89	0
0	6150	108	0
0	6151	112	0
0	6152	113	1
0	6153	89	1
0	6154	93	0
0	6155	93	0
0	6156	108	0
0	6157	105	1
0	6158	88	1
0	6159	102	0
0	6160	112	1
0	6161	112	1
0	6162	114	1
0	6163	39	1
0	6164	110	0
0	6165	92	0
0	6166	107	0
0	6167	108	1
0	6168	91	0
0	6169	113	1
0	6170	104	1
0	6171	112	1
0	6172	108	1
0	6173	64	1
0	6174	110	0
0	6175	91	0
0	6176	88	1
0	6177	89	0
0	6178	99	1
0	6179	102	1
0	6180	88	1
0	6181	89	1
0	6182	89	0
0	6183	113	0
0	6184	55	0
0	6185	90	0
0	6186	107	1
0	6187	111	1
0	6188	88	1
0	6189	98	0
0	6190	113	1
0	6191	93	0
0	6192	112	1
0	6193	83	1
0	6194	107	1
0	6195	113	1
0	6196	106	1
0	6197	112	1
0	6198	108	0
0	6199	110	1
0	6200	113	1
0	6201	113	1
0	6202	105	1
0	6203	112	1
0	6204	104	0
0	6205	106	0
0	6206	112	1
0	6207	113	1
0	6208	107	0
0	6209	93	0
0	6210	113	1
0	6211	88	1
0	6212	113	1
0	6213	83	0
0	6214	108	0
0	6215	112	1
0	6216	111	0
0	6217	112	1
0	6218	98	1
0	6219	93	0
0	6220	110	0
0	6221	114	1
0	6222	112	1
0	6223	93	0
0	6224	91	0
0	6225	113	1
0	6226	112	1
0	6227	91	0
0	6228	113	1
0	6229	112	1
0	6230	108	0
0	6231	113	1
0	6232	113	1
0	6233	93	0
0	6234	110	0
0	6235	112	1
0	6236	110	1
0	6237	55	0
0	6238	112	0
0	6239	49	0
0	6240	112	1
0	6241	108	0
0	6242	106	0
0	6243	114	0
0	6244	93	0
0	6245	113	1
0	6246	112	1
0	6247	99	1
0	6248	112	0
0	6249	112	1
0	6250	113	1
0	6251	112	0
0	6252	106	0
0	6253	112	0
0	6254	113	1
0	6255	113	1
0	6256	113	1
0	6257	91	0
0	6258	112	1
0	6259	113	0
0	6260	110	1
0	6261	112	1
0	6262	108	0
0	6263	113	0
0	6264	85	1
0	6265	87	1
0	6266	113	1
0	6267	108	0
0	6268	90	0
0	6269	54	0
0	6270	85	0
0	6271	112	0
0	6272	110	0
0	6273	93	0
0	6274	91	0
0	6275	108	0
0	6276	108	1
0	6277	112	0
0	6278	92	0
0	6279	111	0
0	6280	113	1
0	6281	112	0
0	6282	108	0
0	6283	113	0
0	6284	112	0
0	6285	113	1
0	6286	111	1
0	6287	112	0
0	6288	96	0
0	6289	110	1
0	6290	113	1
0	6291	106	1
0	6292	112	1
0	6293	113	1
0	6294	108	0
0	6295	112	0
0	6296	106	1
0	6297	108	0
0	6298	112	0
0	6299	113	1
0	6300	106	1
0	6301	113	0
0	6302	113	1
0	6303	111	1
0	6304	113	1
0	6305	113	1
0	6306	108	0
0	6307	106	0
0	6308	113	1
0	6309	111	1
0	6310	112	1
0	6311	93	0
0	6312	105	0
0	6313	108	0
0	6314	108	0
0	6315	104	0
0	6316	113	1
